review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3MEOIID2Y0S96,1,12,17,N,Y
R1TX8T1B0FPXJ9,1,2,4,N,Y
R2M2BOKFBRNWH5,5,0,0,N,Y
R1KRVT9OJ21XZ7,5,0,0,N,Y
R1YXEWY7KPHLBM,4,0,0,N,Y
R1G5DDDNKVJXB3,3,0,0,N,Y
R2HSM4N5QOD5MC,5,0,0,N,Y
R3G1ORKY9SJRRR,5,0,0,N,Y
R10O7RTPYRCVTH,1,0,0,N,Y
R26W5QPUW4Z6WZ,5,14,32,N,N
R3JZMQUY64Q2WA,5,0,0,N,Y
R1GD0SORP3Z7IG,5,0,0,N,Y
R38F1PU88I5SOC,3,0,0,N,Y
R3AXC15ZM9EOIL,5,1,2,N,N
R1FQGXL4GTY6F3,5,0,0,N,Y
R26GALY4XMP952,5,0,0,N,Y
R29Y73GGJU92HT,4,0,0,N,Y
R2LUIDFCVZB91B,3,0,0,N,Y
RNEVVPTESKJB9,5,0,0,N,N
R3T2AYAB1941AL,3,0,0,N,Y
R13O4Q715DQ4HS,5,0,0,N,Y
RSUXO562ONSXG,1,0,0,N,Y
RMA3GETGJ4H81,5,0,0,N,Y
R5D2HLEGZZZDZ,4,12,26,N,Y
R2ZKQNTKWXZUAG,1,0,1,N,N
R1J4DD7HURKDR3,3,0,0,N,Y
R3D54EACG0DFRM,1,0,0,N,Y
R5MHCF4M112TP,1,0,4,N,Y
RV03GHQH4PVTC,1,0,2,N,Y
R8GOLDL0QSDVP,5,0,0,N,N
R225CLV42KHAQQ,5,0,0,N,Y
RVJKC6A9Z8NQ0,4,0,0,N,Y
R952XHZ9A8R4L,5,0,0,N,Y
R17JHR30CWRT47,5,0,0,N,Y
R32KHHI8Q3U60Y,5,0,2,N,Y
R3PF67TUD3I2T6,5,0,0,N,Y
RX1ORLME062IU,5,0,0,N,Y
R3JBVBY0LVOUFV,5,4,6,N,N
R25XBXFVW6FEX4,5,0,0,N,Y
R113S0JLR82SW1,5,0,0,N,Y
RORCLKUKBANYG,4,0,0,N,Y
R28GH60CSPGQT5,1,7,35,N,Y
R2KBZT94TY0SI8,5,0,2,N,Y
RBKVWUQPSAQKC,5,0,0,N,Y
RHU6V1SCEK3CQ,5,0,0,N,Y
R1HWZ144YZMG3U,5,0,1,N,Y
R2P7ICI69IWCBZ,2,2,4,N,Y
R2M0YNCZZETO79,5,0,0,N,Y
R19ESB4J1KY0Z1,3,0,0,N,Y
R1HX9LZR632HTJ,5,0,1,N,Y
R1X5VUWEZTYGS6,4,0,0,N,Y
R25CM5Z3QP3BPJ,5,0,0,N,Y
R2KWPIQKQ4TY5B,5,0,0,N,Y
R1Z2KS4P5GXKZT,5,0,0,N,Y
R14ENDT0RR0YQ,5,0,0,N,Y
R1Q5S04528UAR,5,0,0,N,N
R3MPPOI05PBNQH,2,1,2,N,Y
R1MDO9N89UT60K,5,0,0,N,Y
R11KLIENG38MA1,5,0,1,N,Y
R1DFGROC9P1ZKR,5,0,0,N,Y
R1VZCTM6C29EIF,5,1,2,N,N
R29C8LC5HGAT3A,5,0,0,N,Y
RBPG5KKJWPOIS,5,0,1,N,Y
R3DVVIG6VB62GS,5,0,0,N,Y
R1BYXVVF19QBYZ,5,0,0,N,Y
R2V6FR6LZEUXZI,1,0,4,N,Y
R3LMNPXD4FGJPK,5,0,0,N,Y
RG51KP92DNAU3,5,0,0,N,Y
R2Z9BI18Y5COXN,5,0,0,N,Y
RHXE1S77A50LI,5,0,0,N,Y
R1LQY5MJEHZ5KV,5,0,0,N,Y
R3HCWGDWTBNTW1,5,0,0,N,Y
R393CHSWL8GBH0,5,0,0,N,Y
R22SSK27IGKI1Z,1,0,6,N,Y
R116VBQL7H8QE0,5,1,2,N,Y
R1WN85T6CSYGA8,5,0,0,N,Y
R3OO8PP2KO7XID,5,0,0,N,Y
RK9TV1LZC4BVB,3,0,0,N,Y
R2GEFXWQPMFGEY,5,0,0,N,Y
R3CO3XMEYGWEVQ,5,0,0,N,Y
R21XLBESBFZO11,5,4,22,N,Y
R31A7EB8FGN97U,5,0,0,N,Y
R2OZFXGSWHAD85,5,0,0,N,Y
R1K3ZCO8OO9OLE,4,0,1,N,Y
R1FOJ5M6FDETLQ,1,1,1,N,Y
R3Q43VK7QONJQM,1,1,1,N,Y
R2TGIS5GMYGASQ,5,0,0,N,Y
RYP4FB3VOFY02,3,148,194,N,N
RE7ALKQJW5JOL,5,0,0,N,Y
R30QE15LRT9RO7,5,0,0,N,Y
RNWAHRJ043UB7,5,0,0,N,Y
R3JWZA44P027X6,5,0,1,N,Y
R4LNN3GUWP9GG,5,7,19,N,Y
R1LT1Z88KL55YF,5,1,1,N,Y
RT0NZSTFGL4D4,1,6,11,N,Y
RLBIILA9D2ZIM,5,0,0,N,Y
RZQ4HDLBZLYAJ,1,0,0,N,Y
R2DF269DQ5QTQI,4,1,2,N,Y
R1HFSC4T75MHWJ,5,0,0,N,Y
R199P15YT1GSEV,5,0,0,N,Y
R1LV0RULXNRCTQ,5,5,6,N,N
R2O32E9HSVD8S8,5,0,0,N,Y
R30DSIFQJFMLVY,5,4,19,N,Y
R2QNTB69F59U9T,5,0,0,N,Y
R2O6S0Q0HKWTA0,5,0,2,N,Y
R2EOF8RIC4K12L,5,0,0,N,Y
R7L90KSDHIQQN,5,1,1,N,Y
R3PTOAW1SA9G7T,5,0,0,N,Y
R13YGWI2W9PCO2,5,0,0,N,Y
RENVJBOUZUI6X,5,1,1,N,Y
RMKGFF8P5YDR0,5,0,0,N,Y
R29ZL9K5X36J36,5,8,22,N,N
R2WBA7ADXVBC8D,3,0,0,N,Y
R24V750NIN17LX,5,0,0,N,Y
R21NOC3U6U3Z2B,1,1,2,N,Y
R18UO8OWWSO2V9,5,0,0,N,Y
R1G119K50QYK9I,4,0,0,N,Y
R34GIUO5VRB1AH,2,0,0,N,Y
R113HZUITRCF0R,5,1,1,N,N
R1PUNEQYLV0DLV,4,0,0,N,Y
R1OOQBLY77K2UA,4,1,1,N,Y
R3U7MOWL42X09X,5,0,0,N,Y
RX5QEWP3HF5P3,3,0,0,N,Y
R2H5GN1RE6OTBZ,1,0,0,N,Y
R3DMP5YEV1FFY3,4,0,0,N,Y
R2LPBUPTKPJ9QK,5,0,0,N,Y
RE69H8GQ2OYD9,1,0,1,N,Y
R1DTVRBQMXJ8ZB,5,0,1,N,Y
R1S6XW09FWHY3E,3,0,0,N,Y
R2E59RRYII307T,5,0,0,N,Y
R1SJLC06230I7B,3,0,1,N,Y
R1YU1DUFQVUE22,1,0,0,N,Y
R1MAJBJNJ9E8HP,2,0,0,N,Y
R1RNCY93FZ5WCE,5,0,0,N,N
R3FYX9PB6F2NGK,5,0,0,N,Y
R1EE2QT4NZUV6A,5,0,0,N,Y
R32R0VQL8LPLX9,5,0,0,N,Y
RP0GV9210GLYC,5,0,0,N,Y
R12ZKOIOIQL12N,5,0,0,N,Y
RPNPQHX4PBMFV,5,0,0,N,Y
R2H2BT38CGR9VL,5,1,2,N,N
RI0ESAUZ5UTM5,4,0,1,N,N
RWCEL7MS2QBS9,5,0,0,N,Y
R31FEUB3L8RK17,5,0,0,N,Y
R22WB9BE1WVG32,3,0,0,N,Y
RH8L9ZW468HZL,5,0,0,N,Y
R3DMGVP61SB6FF,1,0,0,N,Y
RWF1GAIBW4OLX,5,0,0,N,Y
R2HDFP46Z5HMEP,5,0,0,N,Y
R2TLS335OB17I9,5,0,1,N,Y
R1QSC3M1G749OR,1,0,0,N,Y
R1WJZB6S0XM5Y2,5,0,0,N,Y
RLASAJ1NNUAFY,5,0,1,N,Y
R2H8X2NZD58TYE,4,0,0,N,Y
R2O4TZE0C1NAO1,5,1,1,N,Y
R2A5COXINKYI9Q,2,1,2,N,Y
RQ7ROIOSCY5SU,5,0,1,N,Y
R3JH3N0O70V053,1,1,3,N,Y
R1AYBE3W4WZCI2,1,13,32,N,Y
RAVRLWNTL1JWV,5,0,0,N,Y
R1RCD8CC6SCKCO,5,0,0,N,Y
R17V8UR847MNST,2,0,8,N,N
RA3R4LJ7CGCZ8,4,3,5,N,N
R1KJ21Z0A56UPN,1,1,1,N,Y
RDMAG4WT64VXT,5,0,0,N,Y
R27PBZ7Y1K94ZT,5,0,0,N,Y
R1ZED0BI0ZV0UG,5,0,0,N,N
RDYJJSGTXE5CS,4,1,1,N,Y
R3746AU8XHGNIF,5,0,0,N,Y
R1TXYDKSLEW79D,1,5,5,N,N
R3NZT5TFI39ISQ,5,0,0,N,Y
R2PLY24KHL06JO,3,0,0,N,Y
R248T4DOBRRZW,3,0,2,N,Y
RYCD5MUICFNII,5,3,3,N,Y
R2DM976S6X9XAY,5,0,0,N,Y
R2RVRYC8CWAP8K,1,1,7,N,Y
R11PE8QFCR6CNB,3,1,1,N,Y
RDAM85U7JB1BL,4,0,0,N,Y
R2KL94VU5VRPLP,1,6,33,N,N
RO81WV7UE5B7A,5,0,0,N,Y
R16L2FTTOPU4IW,5,0,1,N,Y
R3JN4TEU7I4R8Y,4,0,0,N,Y
R8LAHVCVFRH14,5,0,2,N,Y
R13YZFVLZR92K0,5,0,0,N,Y
R3SQNXJFURWSAR,5,0,0,N,Y
RN5GFSZSAOBIM,5,0,0,N,Y
R2Y3LLCPRWYJIY,4,0,0,N,Y
R2TD1XFYB63S0S,5,0,0,N,Y
R1S5LDQ1XHYKX1,2,0,2,N,Y
R3QP6C8UGOSDO2,4,0,0,N,Y
R2CRNPM7EEV8LX,5,0,0,N,Y
R1G9HYY3GE7KDM,5,0,0,N,Y
R38IMOOCU74YPK,5,0,0,N,Y
R3I446G56VUB66,1,0,3,N,Y
R7GJGHC8ST6BK,5,0,1,N,Y
R1HR1AUU9XOPCX,5,0,0,N,Y
R2FT15RI0LIUD4,1,1,1,N,Y
R1A4SCWB7LGZNU,5,1,2,N,Y
R348VXHRGMDJ1C,5,0,0,N,Y
R2F1Q98L2WGLQA,1,0,0,N,Y
R1S69IO155Y9LJ,5,0,0,N,N
R260QW48WAESE8,5,0,0,N,Y
RHL86PLZF9I2P,5,0,0,N,Y
RYYB2QXRINLNY,4,0,0,N,Y
R3EHIYFIH4FJSN,5,0,0,N,Y
RNVBWX38W0KQH,1,0,0,N,Y
RM267NLVS5DMH,5,1,4,N,N
R2SR1JZD5CDOV,1,2,3,N,Y
R2WSW58BUYFO8B,5,0,0,N,Y
RGFOC7PVV2AI3,5,0,0,N,Y
R1JL4YVQM0P4VR,3,0,0,N,Y
R2X7POHRXP90B9,1,0,1,N,Y
RS8PB6PO9AWQC,5,3,3,N,Y
R1XRWAFZLC4XJL,5,0,0,N,Y
R3IQLRBL9Q9CXQ,5,0,0,N,Y
R38DUQ2SHC9UWK,5,0,2,N,Y
R1RHWLV9KLJAD6,5,0,0,N,Y
R3NB3UM0GF0IQZ,5,0,0,N,Y
RTR5YHSOZ44QQ,5,0,0,N,Y
R1GDIBADNN8TAU,5,0,0,N,Y
R3AI3DXE35FHKZ,1,0,0,N,Y
RE0Z1MZ4IEID1,5,0,0,N,Y
R2HLAACHXYG0GJ,5,0,0,N,Y
R3MTQQ6CL28SLD,5,0,0,N,Y
R2FESZYVZBF3W,5,0,2,N,Y
R3O767GWZX0MHH,2,1,1,N,Y
RDI66J9GD50RH,2,11,18,N,Y
R3G71AOVFJV7HJ,5,4,5,N,Y
RITDSB8PMTEF1,4,0,0,N,Y
R3HH07XO3L5FLQ,5,0,0,N,Y
R3R2NZNLGT2OXE,5,0,0,N,Y
RXGDJZ0NW471T,3,0,0,N,Y
R2YGXSMS6MLZ3X,2,1,4,N,Y
R3JP1HJ85Q7G1J,3,0,4,N,Y
R3PNJNG9MZHMAX,5,2,2,N,Y
R11CPGBQ70P5I,4,1,2,N,Y
R11HMUONU5T0GJ,1,0,0,N,Y
RPUXNVY8FSKZV,5,0,0,N,Y
R15DZX59W61JES,5,0,0,N,Y
R310U5G4X9KC8F,1,0,1,N,Y
R166JN55GOW85O,3,2,3,N,Y
R3EPHH8VJ8SWL8,5,0,0,N,Y
R18LKLY0SULP0S,1,1,1,N,Y
R3U3EO906BBYXS,5,2,3,N,Y
R1N892JPXA1D5O,3,1,1,N,Y
R2OA14HBXJQP0S,5,0,0,N,Y
R3M34M8RZEWY3V,4,1,1,N,Y
R1MN02QQ4UUP93,1,3,9,N,Y
R27YYC5CIW57SE,5,0,0,N,Y
R1IG4X5ZFI5CMR,5,0,0,N,Y
R15TIDKQKDJVRH,5,0,0,N,Y
RXN2CAJFC8WQS,5,0,0,N,Y
RYAGH5NJPEX0P,4,0,0,N,Y
RTDKFJGNGAWD0,5,0,0,N,Y
R16UCVMT9F5GR7,3,0,1,N,Y
RWKCORIJJRYXT,5,0,0,N,Y
R3QNRV6A780RJ2,5,0,0,N,Y
R1GOKSZVAFXG49,5,0,0,N,Y
R2E9UM8NFL148H,1,1,1,N,Y
RQFV6MROKS7KS,4,2,2,N,N
RA12L0YE1K3KU,5,0,0,N,Y
R19WR6CL4I73I6,5,0,0,N,Y
R372QMLD4KIPRS,5,1,2,N,Y
R2TXIUYEAH6R7H,5,0,0,N,Y
R2JCC6CCTZKP2J,1,0,0,N,Y
RHR5QAH1T5SWO,2,11,14,N,N
R2DD4BP67S3X8E,5,0,0,N,Y
R15S292J88FRMO,4,0,0,N,Y
RGZ0CTI8F3U0S,1,0,0,N,Y
R2ZYP5QKCJ6HQW,1,0,0,N,Y
R236L7TIB28BJI,4,0,0,N,Y
RSCWD3FGNV4GI,1,0,0,N,Y
RBLMUD3L8H8M1,5,0,0,N,Y
R19MV2DCEMFL1Y,5,0,0,N,Y
R20Z4IP5HG4ZD5,5,0,0,N,Y
R1FS030Q2SN7JG,5,0,0,N,Y
R1C095I1KCI979,5,0,0,N,Y
R722W5L7NCSMX,2,1,6,N,Y
R2ZEJPUPRFL1TB,5,0,1,N,N
RYK1PB5BQC4L0,4,0,0,N,Y
RGH19AG5OZZYE,5,0,2,N,Y
R16I727PNH2DB2,4,0,0,N,Y
R278PPUE26PREL,5,0,0,N,Y
R32AZ1SWIXTRWX,2,0,2,N,Y
R21LDIL7SCKQVI,1,0,0,N,Y
RTU28ERNBAQKQ,5,1,2,N,Y
R27IJ2TSDO1V1Y,1,0,0,N,Y
R3RXPVFFL88M6A,1,1,16,N,N
R1OB211CKW1P4T,5,0,0,N,Y
R1XEXNM22HH41U,5,0,0,N,Y
RHNTJ4Q4DCG01,3,17,26,N,Y
RU6JXC6QKBYK6,5,0,0,N,Y
R2X984V7238GRB,5,0,0,N,Y
R3LL5QBIAI9VW1,5,1,1,N,Y
R3BPGB0EK0KE03,1,0,0,N,N
RX2TMUF3FM4P6,5,0,0,N,Y
RLXSF4F9KGQ0B,4,0,3,N,Y
R3GDVI7V192S4Y,5,0,2,N,Y
R1ZTSIC17JMDWA,1,0,0,N,Y
R3U9XH4GCDQMU4,5,1,1,N,Y
R1V0CFVJFJGZDT,5,0,0,N,Y
R1UI0PR6RWZIV,5,0,0,N,Y
R3VZ80LW4CO76U,1,9,26,N,Y
R1KX4X7WLKFGTK,1,34,56,N,N
R239Q8EO9XQ309,5,0,0,N,Y
R1N1MHJSTXI87O,4,0,0,N,Y
R145KV633STEMG,5,0,0,N,Y
R1OVJFUAGUM6X,1,0,0,N,Y
R3SHQUWJRTUXK,5,0,0,N,Y
R271IGJQM9W0Q3,4,0,0,N,Y
R2EZVNXFSRQ9L,5,0,0,N,N
RZUG3RYGWSADL,1,0,0,N,Y
R1X6OPMRK5AYK5,5,0,0,N,Y
R1ZX8CVGD7J4E4,1,2,4,N,Y
R2COUDCOCQZ28E,5,0,0,N,Y
R20H6DQZNL1OV7,5,0,0,N,Y
R1990QL21WNF2B,5,0,0,N,Y
R2O9KR4PZO4MHY,3,0,0,N,Y
R2WVCLWNG964AY,5,0,1,N,Y
R13HNYGNUEX51B,5,0,1,N,Y
R3CBE78L2OO9NX,5,0,0,N,Y
RTHDDKE1EGSJX,3,1,2,N,N
RW9647NJL38C5,3,0,0,N,Y
RKVMLL8CZ89KV,5,0,0,N,Y
R3I7H3KOI84LO,5,1,1,N,Y
R16FR7SAVXJ3G0,5,0,0,N,Y
R3FDOEB00RR3OM,5,0,0,N,Y
R3T5JD0QJPAPG9,5,0,0,N,Y
R2LHZWEPU946SE,5,0,0,N,Y
R260MTQABAM1S4,1,1,10,N,Y
R13T3XGVI002H8,1,2,12,N,N
R2VSN292W9RWCW,5,0,0,N,Y
R3DE1VTB3TABE9,5,0,0,N,Y
R1Z4IGRA6MRB16,5,0,0,N,N
R8WNJDSA5OLCH,5,0,0,N,Y
RWXKFWIKU92Q8,5,0,0,N,Y
R13QC56Y2MZIJ7,1,0,0,N,Y
RMMHJ39XIUG9,5,0,0,N,Y
R257WMYCLQG4S8,2,0,0,N,Y
RISHK9J4NEXS3,4,0,0,N,Y
R1V519P1LQJBEQ,5,0,0,N,Y
R1XDRPZT4C7B4I,5,0,0,N,Y
R14F00UUAVG7AJ,1,0,0,N,Y
R3MY8F0Y46FWK3,5,1,1,N,Y
R5YI1J3G4DMP1,1,0,0,N,Y
REAQRFLWYS5C9,1,11,49,N,Y
R1NZUDA1JXVDAO,3,0,0,N,Y
R1YFR6HLQOQB0Y,1,0,0,N,Y
R11PPAY0PLGU3W,4,0,0,N,Y
R22NUD9M4932X9,5,0,0,N,Y
R22RBSVPO0TML4,5,0,0,N,Y
RURI6W85GTK4I,5,0,0,N,Y
R2MIWC1V908OZH,5,0,0,N,Y
R2PSCALYKYN55D,1,10,18,N,N
RM16YAQ88JUVD,1,0,1,N,Y
R2E0F61YITJHM7,5,0,0,N,Y
R1IZH5OXFI7XFZ,5,0,2,N,Y
RFC3YNJ98F81G,5,2,2,N,N
RBZLBT0JUQV3J,5,0,0,N,Y
R2BBUFOZVJ15DB,4,0,0,N,Y
R2GLXV7LSP4VOB,4,0,0,N,Y
R2Y91I0V5RO702,1,3,3,N,Y
R1PIBTC4F5J4US,5,0,0,N,Y
R1W6KYT01BVQZJ,5,0,0,N,Y
R1TR0WZHXQECEA,5,1,2,N,Y
R27X3KW2Q33N4E,1,0,2,N,Y
RRCJXMKAQD4P8,4,3,4,N,Y
R1IFA3IEAFEX4U,1,4,4,N,Y
R3OOENFORBX51G,5,0,0,N,Y
R2SHQDCSTKS0C1,5,0,0,N,Y
R35TBOAY8Y5D17,5,0,0,N,Y
R1YBPUBUQDOFW,2,1,2,N,N
R2GQ81GQDB2SRS,5,0,3,N,Y
R1D2E30JPMM7HS,1,1,3,N,Y
R2DNNMUMBNTMO,1,1,3,N,Y
R2RSS7648G48VP,5,0,0,N,Y
R34D4DO34NT03D,1,1,1,N,Y
RRFUDN5Q9X49,5,0,1,N,Y
RNTU17GC8OXET,5,0,0,N,Y
RFBH9R7G5RPQT,4,0,0,N,Y
R3CBWE2A7DB6XO,5,2,3,N,Y
R3I9VAZHHA856N,1,6,9,N,N
R3QYPS31L14Y42,5,0,0,N,Y
R1SIOTG189OGNF,4,16,17,N,N
R3AVVPJ2NVZCX6,5,0,0,N,Y
R2KWXWC58ARJZ1,4,0,0,N,Y
R2ENNMOJOLRWXB,5,0,0,N,Y
R1HADYJPSWN1DR,3,1,1,N,Y
R1MFMYFS3OZQ28,1,0,0,N,Y
R1JTSQIYQ27PJU,5,0,1,N,Y
R2JTWUWB8D7TBM,1,0,1,N,Y
R2L4JFG1TAON2A,5,1,4,N,Y
R25J7G2AYYU4Q,5,0,0,N,Y
R2YN3F1YQNBG4V,1,0,1,N,N
R1EPMKUMQ3U9ZV,5,0,0,N,Y
R10WQ7MKD2ALYP,3,0,0,N,Y
RKB0I7JV1DVSS,1,0,0,N,Y
RQMKN5G4OULVB,2,2,4,N,Y
R3MI30YF74V3T6,5,0,0,N,Y
RQFENN2TDI42K,5,0,1,N,Y
R3GA8C6ZM9AS1Y,5,0,0,N,Y
R33R51L1QC0ILM,5,0,0,N,Y
R2HCEXFMBKE6GA,5,0,0,N,Y
RFG08ZJSP89EG,5,1,1,N,Y
R17X59PY3IFGCQ,4,2,3,N,Y
ROJ1D8A3PYMIN,2,0,5,N,Y
R1EC17ZMK86963,1,0,0,N,Y
R358CXMJZBBXJ0,3,0,0,N,Y
R37OBL5G4I4K2Y,4,0,0,N,Y
RNWEE82E7LX0X,5,0,0,N,Y
R2WRSSJSEQTH5B,1,3,3,N,Y
R35N24CPQXGVC2,2,1,1,N,Y
R2K3AGBCHY2VCA,4,0,0,N,Y
R13IOFVBMC3QSC,5,1,2,N,Y
R204VHR61N7MMV,5,2,2,N,N
R3CN5G3J8873XK,5,0,0,N,Y
R1IS8N2LQOL34V,5,0,0,N,Y
R1XS1CXWNLT3B2,1,0,3,N,Y
R1D9ROCNBGSYI2,3,0,0,N,Y
R15D6XLBMRVNY4,1,8,12,N,Y
RN3AAOATT3H5H,5,0,0,N,Y
R3SPEV1RHHPH9A,2,0,0,N,Y
R9Z1ZEJVZ293Y,5,0,1,N,Y
RYHNPP5G04B1I,5,0,0,N,Y
RY3ZCK88Z3LRB,5,1,1,N,Y
RVE0MHOZ7AMFO,5,8,9,N,Y
R1L2SK0X6LDUR0,5,0,0,N,N
R6NHMOPFJS6VA,5,0,0,N,Y
R2SV4UTFG9RTHS,5,1,1,N,Y
R1C2W3DG2JESF8,4,1,1,N,Y
R26629G7ZCL3VD,5,0,0,N,Y
RU27YH2KKH1I5,5,1,1,N,Y
R3W4Y109LERFA4,4,0,0,N,Y
R15WWSAV88I3AD,5,0,0,N,Y
R3IZCP3ANA3KIC,5,0,0,N,Y
RTEK9W8HTK85S,3,0,0,N,Y
R28NJDOFMLJGL5,5,0,0,N,Y
RHCBXKL4D1DTX,5,0,0,N,Y
R3SPZBM8419QC1,5,0,1,N,Y
R8INSEH9FEWMV,1,0,0,N,Y
R2I0L1EDJJ78QM,5,0,0,N,Y
R3HBXMB2BPRKEL,5,0,0,N,Y
R6G1DT9V63AOH,1,0,1,N,Y
R1NFUWP3KX4UO9,5,0,0,N,Y
R3ILYG2M1J0Q3L,5,0,2,N,N
R2LSF24ONI39D0,5,0,0,N,Y
R3OLSK80ND3XZY,5,0,0,N,Y
R6RJ3B34WPI21,5,1,4,N,N
R1D7FF8KAXFL7W,1,0,1,N,Y
RSUUCEHMHS2S3,5,0,0,N,Y
R2LO3815DEZVGE,1,1,2,N,Y
R1YNV05FNS2F06,5,0,0,N,Y
R1N7EV0N2E0G3G,4,0,0,N,Y
R11HLG6RBM6SK8,4,0,0,N,Y
RY4KR41DI3DD7,1,0,0,N,Y
ROP0438HQP2XR,2,0,0,N,Y
R1SC79PWPRATZT,5,2,2,N,Y
R14BFI3TQ14W7A,5,0,0,N,Y
R3TJZJJ01R078U,1,17,59,N,Y
R3JZMH38K01SUA,5,0,0,N,Y
R3RHGCEIH6BCFK,4,0,0,N,Y
R1UA41WYEP60SO,5,0,0,N,N
R20FGCNV4M9TV6,5,0,0,N,Y
R3E99FIZ0EI8SL,5,0,3,N,Y
RCID8JK6644M7,1,0,0,N,Y
RL0F9S110454,3,0,0,N,Y
RRJW670VOTRK2,5,0,0,N,Y
R31XC0SQFWATX6,1,0,0,N,Y
R1O0GE73G80H9S,5,0,0,N,Y
R6JQBZV10EQOZ,1,0,4,N,Y
R3K2A8KTXGKLTG,1,0,0,N,Y
R3NCGC8OMSIF0F,5,0,0,N,Y
RRPJWBY1GEASX,5,0,0,N,Y
R2LROW7YJFMBZ5,4,0,0,N,Y
RPSZ5LW12UF6Y,5,0,0,N,Y
R3DIO7UJ82A3NT,3,0,0,N,Y
R1NVZ6PZERAENO,5,0,0,N,Y
RC1MXI7U0S3KT,5,0,0,N,Y
R32E7CE77ERHS7,5,0,0,N,Y
R2HNZDD64GWCIV,1,0,0,N,Y
R20H2MSSS5YSRH,5,1,1,N,Y
R2NE879SCSXDJV,5,0,0,N,Y
R3NQCADNLTYVWW,5,0,0,N,Y
R1U0TZHXK512QI,3,0,1,N,Y
R3NO9QB86N0ZYN,5,0,0,N,Y
R3TZ6YZIRQQN7O,1,41,55,N,N
R2A4SGIFKAS8NZ,2,1,1,N,Y
RT3SLSOT8WFTJ,1,1,3,N,Y
R1B9AC414N1CWR,5,0,0,N,Y
RTRFYNZXXIXPM,5,0,0,N,Y
R17V9961TCCZXB,5,0,0,N,Y
R23S0BI1SF4PI1,5,1,1,N,Y
R22SJVINAVF219,5,0,0,N,Y
RE6Y592TT54L7,5,0,0,N,Y
R2HFGSRM4YH3YH,5,0,0,N,Y
R3AABBGQNXSJ1L,2,0,0,N,Y
R2SPL7ZM5BOYV3,2,0,1,N,Y
R1LZN2ZNCM4N4M,5,0,0,N,Y
R16BMPELJRKHDF,5,0,0,N,Y
R1VGJB3QSIIHWZ,5,0,0,N,Y
R2C5V11I1A6RL4,4,0,0,N,Y
R295GMRZ81XNM7,3,1,1,N,Y
R3KQAGT8ODQKSX,5,0,0,N,Y
R26D3X64Y5I3TY,5,0,0,N,Y
RHAVM5F86XRYX,1,0,0,N,Y
R3Q8L4UI3HJYCB,5,0,0,N,Y
R4KEYNQ2LQWB3,5,0,0,N,Y
R38BUUQZ2LQEEJ,5,0,0,N,Y
R8QO9O714FK6L,5,0,0,N,Y
R15UCUSX604PAD,4,0,0,N,Y
R3QSZ6UWTY5VFS,5,0,0,N,Y
R2MI6Y6G9I17QR,3,0,0,N,Y
R10ZJSTA1XBO1X,5,0,1,N,Y
R23WB7IOWE28MI,1,0,0,N,Y
R12PGF4OMBPB59,4,0,0,N,Y
RI6I7QD0N2PD0,5,0,0,N,Y
R379LG3CKWRAMM,5,0,0,N,Y
R2ZZIKK6Q51WKF,5,0,0,N,Y
R2ZMZTC5ECI2Y0,5,0,0,N,Y
R3E855PW4O60V2,4,0,0,N,Y
R2QABVMNATHZYV,5,0,0,N,Y
R3J78RET0RRUKG,5,0,0,N,Y
R1JAF7EC757UM8,4,3,3,N,Y
R2UK7U5Y127ZQE,5,0,1,N,Y
R26BM11RKKX93G,4,0,0,N,Y
R25X1EXZZT88R,5,0,0,N,Y
R1XEQGG66FCN0I,3,0,0,N,Y
R3BRYCWVG6P5TA,1,2,3,N,Y
R3QRZLSEF43V3X,2,0,2,N,Y
R1CMF0PNA0GMHJ,5,0,0,N,Y
R1V7RRRLMAGLW3,5,0,0,N,Y
R3TZDP0YPJU1T3,5,0,0,N,Y
R3BKV7C0NWV92B,5,0,0,N,Y
R63ZDBPTVJTWQ,4,1,1,N,Y
RRNJKXB4V7DKS,4,0,0,N,Y
R3EZVMOHUTATAD,5,0,0,N,Y
R72LRRIK290QK,1,1,1,N,Y
R194I2O3WRCENE,4,0,0,N,Y
RRBRKPR2DB2VR,5,0,0,N,Y
R3797DDZCTXX4I,5,0,0,N,Y
R1HMHEXTMEWCG0,5,0,0,N,Y
RWL0YLDF08B0H,5,0,0,N,Y
R2VXGD3KL196HI,4,5,8,N,N
R12BZJL5OND8SQ,5,1,2,N,Y
R1QGJC932UK6S7,5,0,0,N,Y
R3DFTHD8LK5BPT,5,0,0,N,Y
R2FYV3G3GZ91PW,5,0,0,N,Y
R10MEJDDE5S5AF,5,0,0,N,Y
RJ0PKF7XJF2I5,3,0,3,N,Y
R3CV94KB2SF0W,5,1,1,N,Y
R232AVGZ6CI2FH,4,0,0,N,Y
RFC3FLITWGS1X,5,0,0,N,Y
R2DFNK60SBCUA,2,1,3,N,Y
R2GLDRZYTJFFXA,4,2,2,N,Y
R3T2LV2DBE7EG2,2,0,0,N,Y
R7JXZZFCQZH8Z,5,0,0,N,Y
RADDATUOC6PL3,5,0,0,N,Y
R2KMCXKJGMN60N,5,1,1,N,Y
R2PES77O0V1QY0,5,0,0,N,Y
RHNGTFAA2ZEC7,4,0,0,N,Y
R21SMQ2YZB6MQ1,5,0,0,N,Y
